Angle_0,Angle_1,Angle_2,Angle_3,Angle_4,Angle_5,Angle_6,Angle_7,Angle_8,Angle_9,Angle_10,Angle_11,Angle_12,Angle_13,Angle_14,Subfolder
9.243564491,7.09121699,16.86301152,47.17082313,136.5832018,6.816831985,37.21879748,144.0641735,33.93459235,26.79416996,161.5525324,30.90910053,16.49703653,164.6633705,16.93492873,5
21.88820138,14.78640297,19.47725878,68.94323574,86.72632663,34.26705672,95.59775561,80.70560486,78.85132918,111.7774888,76.6591176,83.8971011,124.3877637,59.4065868,102.0620158,5
11.6905135,1.277232585,11.69273997,71.35494181,69.32011501,58.84365717,99.14261138,52.31077275,145.3803332,100.6453778,71.93852841,97.86156342,95.49568167,77.03154641,85.29695609,5
15.58301187,4.901341452,18.26907655,72.97706687,75.6592784,35.37070055,95.15392911,72.44563729,37.27396482,109.9871696,58.4856835,44.14206012,120.1196611,50.29689916,47.06095958,5
7.576799405,8.016154358,15.01615122,38.44419366,128.3861626,18.40543899,44.67179982,125.1225048,80.0397039,41.39584246,144.0740882,47.03623744,29.52723186,132.4361564,21.60707775,5
27.11352695,6.538568447,13.97442211,98.36975035,45.02559246,29.82350134,100.4519847,45.05073425,51.1726557,101.621642,61.77118653,47.53651197,98.00921323,38.84642265,40.29364039,5
19.87983177,3.456829599,11.51870391,60.77646145,61.95144113,19.74817508,76.70306054,54.51503164,45.95957019,74.0235912,69.4811719,52.86381426,69.75955383,49.3264813,37.66430475,5
17.43203372,13.53274722,27.66195965,78.20294544,66.02437559,24.64982493,91.56492285,69.32187401,41.06216876,90.63403942,69.64993757,45.53098681,85.88898927,51.23144055,30.0897371,5
3.620745258,11.10173417,11.67744413,66.91115646,99.12204064,78.84014704,67.19009229,110.4749478,117.0524308,52.35840523,147.2094565,68.50810971,22.08773448,170.2783501,34.06681375,5
40.35435541,11.13104372,11.60677818,58.67169511,74.21478418,58.32616887,71.36480692,77.24001364,63.93892713,71.15423789,84.3170336,56.17816609,63.85944822,77.86663371,64.07949689,5
33.08725382,24.95167605,18.33007355,51.29904867,102.5507365,49.66847484,59.92180924,121.9327772,99.436143,63.15229814,139.1021684,70.98143102,34.21996773,176.4786835,46.78007834,5
37.18640114,9.431257891,20.88112888,66.46920346,113.1558761,35.03907443,59.34222589,119.2960742,53.10881494,53.41712979,138.850575,46.76100108,37.9789919,154.6721191,35.45596569,5
20.298084,7.351560238,17.16209562,51.35085642,53.29512281,24.86400474,68.79111491,44.77542204,25.52009335,68.59930602,48.6204898,52.80342931,63.68695828,38.3136958,33.64662238,5
25.32798893,10.00348565,27.06625799,35.60940716,124.1099573,27.61310726,41.13713802,129.9304291,97.20012788,44.04452486,142.0895356,67.48255043,33.55409946,150.0244364,32.23805952,5
19.04209316,9.769491751,7.576594187,47.81678404,119.6041313,5.146420716,48.32736681,126.7695419,38.68015025,45.32985679,143.8682112,36.52135975,47.76402341,136.3526642,25.17168206,5
18.58439053,10.65672229,37.55706593,39.66028685,114.6430313,15.04955129,51.76313039,112.7899879,84.91217349,45.59730597,141.2830351,51.85332347,25.2359401,158.277206,25.29748426,5
9.556568541,1.520061472,9.433779016,10.0355397,129.6367752,21.81524414,35.37658439,117.7044276,30.98738225,61.2291514,97.26160265,42.56458199,81.27469022,84.48675949,42.46665335,5
14.34496769,7.221419744,8.504442843,38.73086061,7.455277484,1.333247918,5.287240082,7.168149685,0.587627473,25.46469358,2.923934663,1.976132172,47.9930753,5.319887212,4.461220967,9
1.504282627,2.976686197,6.309710576,13.65208528,7.227680341,7.489834877,2.981163494,12.28714099,10.09676218,13.00153874,10.02777005,5.15993846,19.79934247,5.82004275,6.811212957,9
31.05918257,6.103870213,24.55180033,34.96218234,6.094644139,7.828128535,21.13511906,10.10568803,2.197746166,10.08951905,12.43650436,0.604315612,15.30138668,3.948109911,4.841407344,9
17.11836933,15.35432684,2.069009611,39.65694854,7.53244472,1.796560179,7.469804671,9.026395321,0.275111447,22.91736128,2.31685644,1.38610488,46.76660548,6.6818663,6.160027326,9
29.76125082,21.13203693,24.04606296,41.97129478,10.42707569,6.201912384,11.1581749,9.14039991,7.675642835,7.813514761,5.095128836,6.306852075,26.38723943,6.318037815,3.784140864,9
23.18554734,0.674384767,15.49220386,37.75202094,1.974729653,6.222761111,24.74839385,4.113414045,3.146553087,18.88775007,6.148574204,2.468894769,23.27322458,9.986428099,1.774327633,9
23.12239712,8.073441731,8.415816019,16.42748536,9.713556108,1.073839659,5.936352387,5.84605704,1.808388774,3.600954934,3.931668807,3.768722252,11.88337096,4.845186352,5.625233274,9
29.35800617,14.47402958,35.34748489,43.86828566,3.864592739,1.016545366,28.59953765,2.932463374,2.0732368,16.53942903,2.171009137,0.655178637,16.4988245,3.232656724,2.991807315,9
57.68141582,31.50814395,14.00347362,50.79291453,7.068874613,7.598272736,29.94948505,5.806431682,4.814800408,11.36954386,6.364397958,6.688014776,10.59621303,1.482297332,5.533577784,9
51.27325206,28.31391974,17.74014856,46.81874686,11.65048971,4.873372886,29.13759619,9.829417049,7.504974098,8.553318033,8.998609028,8.846630203,12.70585588,7.405838256,6.466387896,9
27.17794761,18.62443672,43.9213437,48.33398066,4.218174642,2.62290082,37.23024297,3.892543419,6.272131503,22.07453988,1.795997969,4.014944818,9.122577706,5.810282716,5.718781267,9
16.28947356,11.16134709,5.827327347,17.85954025,7.616605292,3.841586559,10.22303256,3.812604983,3.282875688,2.759614678,3.787984789,4.1922213,6.626416462,3.313249556,5.746180287,9
14.4575806,9.06532519,11.07765769,40.91543748,7.974864025,2.552395732,9.013785781,8.920710167,0.48584428,22.62634984,1.140162436,1.30918737,45.27263715,9.399919185,5.058725363,9
14.13368932,10.16609528,5.28839122,48.85905876,7.498675692,7.591320322,20.60748807,4.726746603,6.640123776,20.36471039,7.612978156,1.51859149,42.58625503,4.630248747,4.047275486,9
11.1139299,11.2876762,12.1056902,45.39701001,3.255946954,6.691427971,16.56749029,2.588849502,5.451662228,17.47052809,1.751847684,0.69442913,38.33546685,7.372238111,2.286746247,9
24.62134173,25.36619099,25.58811928,51.33051381,13.30695776,14.65512295,14.00996546,17.47201189,6.934893335,8.323990763,10.82567733,9.232839334,26.56201145,9.354323301,1.845780333,9
25.28138705,10.34759613,24.14174799,46.26510312,8.488873204,7.113340832,25.75369956,7.989205432,1.26572338,5.244837576,13.03672802,2.131335316,13.88012634,6.864291768,0.531034917,9
24.85629097,13.01234456,4.348441655,17.00751967,1.890497331,4.799415065,10.78256339,3.378896113,1.432883282,12.49064761,1.670782052,0.393971391,18.72689554,5.343594185,3.06027563,9
22.38781059,9.945987767,23.3585649,16.57773892,1.618314238,2.499199939,7.644329568,0.832247174,0.247088759,8.568319633,3.213910805,1.464946703,14.12701265,3.219832478,2.52140148,9
13.51173299,12.1262331,8.966866938,45.83709683,4.738051489,6.458662287,15.19805491,5.420937248,5.779374246,21.79167485,5.277026775,1.324089853,43.16617929,5.689729792,2.867458549,9
31.32497575,22.4297812,18.30713256,33.10194055,11.12679038,4.785068909,8.379662237,13.14988542,4.425784288,6.231738147,7.622826066,4.69013258,14.80850824,6.089024264,4.171844333,9
32.39035132,27.81701559,14.51176305,44.43763024,13.70442455,5.360847404,35.65987745,13.87587431,3.102460867,21.47321695,12.60807771,4.712005289,3.337508465,3.387389592,5.597870826,9
38.00672692,15.26659764,14.38550531,46.43679277,9.569828574,5.654162131,29.58819456,10.31663359,0.922079347,16.16651,9.574234331,3.540672217,5.718030652,2.183733059,2.877936878,9
44.46995764,16.465171,22.08903198,46.65376883,6.853613258,7.000102691,30.46399762,9.619494499,3.067599713,16.67504359,9.423154241,1.684432468,11.63568651,4.639844864,0.582513011,9
38.35178873,13.52896581,25.22637923,47.72060524,10.74179022,5.943585465,31.90961942,12.34112442,1.804258006,17.58621079,10.70319868,0.759157573,7.740034503,2.088547529,2.845407966,9
43.72467234,21.02336496,16.61240374,53.15039198,15.78281256,9.546545786,33.63282372,29.60094867,6.823097973,19.5595009,22.81504885,9.415863425,9.935255149,3.199798892,10.04230541,9
38.61237284,13.82106993,24.0781843,49.64126893,11.53120717,5.938095564,33.48962268,15.18359511,2.388846505,18.9976895,13.01257434,1.722286276,8.30349314,2.663707212,3.21471393,9
14.02353066,22.1210729,26.16293418,30.56894351,3.912628091,6.263275216,23.65600541,3.424177392,2.790840216,25.62402117,0.688104488,1.723557865,29.36294456,5.131644738,0.965594702,9
49.94802728,17.06172205,12.77580959,43.71561436,14.63833402,7.176087856,38.58673924,24.96011695,1.579307228,34.45445797,19.21083726,6.192946951,31.88903749,13.07530886,7.068362429,9
1.967761455,4.099772041,4.049158641,10.97852351,32.04835059,11.63261694,15.24830761,25.31302792,2.661757011,16.87618441,11.06332714,3.967450337,19.13790614,1.712964532,1.259368992,9
4.513045297,0.206751348,6.244944122,13.92747288,4.972500507,5.587640211,4.911212907,2.633040306,9.183383391,8.631210681,3.284305145,5.219385614,21.70557521,3.737047319,4.403212263,9
21.45523501,5.899407281,14.41829923,42.68773659,20.89001816,12.54410439,26.56028939,36.45572324,13.21231818,15.73151459,26.00786383,16.5806206,4.584657467,8.06464667,14.58993684,9
39.90318126,17.0075326,20.35917262,46.25299327,9.465143047,6.022143011,30.04991068,11.5594963,2.033718477,15.4893764,9.360829646,1.85535878,7.254726077,2.245336287,3.063991359,9
16.54388188,16.00709917,12.64475548,20.54229087,1.716272647,1.487075728,14.9092886,3.684281501,2.521496617,11.18734473,5.27466706,3.289111213,10.43186692,2.339838741,5.062871001,9
27.69377013,5.587779918,25.1061316,45.4705612,7.708527896,5.070892613,24.73810574,7.148023459,0.465858724,4.633820151,11.31410055,3.139889191,14.11254578,5.274465619,0.553256776,9
31.83005643,12.35077185,23.74724748,43.9561795,11.80143197,10.86537147,23.06320973,18.65772994,5.582244292,8.425732876,22.28878867,6.452447376,14.05528626,10.17507618,9.056426424,9
34.69610578,13.43794311,17.91625669,43.83419302,14.92906681,9.472356171,29.61228394,23.00309055,6.085256454,15.47850835,16.59923789,8.113161814,2.951843989,2.458604004,8.960622677,9
44.13282606,14.10043283,17.45772188,45.81824539,9.327242928,7.260758373,29.28456808,12.80216601,1.526059853,14.68253259,12.85281703,0.468274547,10.71392775,6.386135584,1.026670059,9
30.48772737,24.34312027,21.1090056,36.03518839,11.02434438,5.954891213,10.90266496,11.86987651,7.380646263,5.917247867,4.787571722,6.031002715,17.42390131,4.494815272,3.390471696,9
27.9328148,8.05128882,11.23413958,26.97896233,16.76931591,8.608836705,21.72603505,24.45705754,8.439245736,14.19961239,25.36229668,11.29129675,11.22612774,8.256150798,16.11263738,9
23.41778716,12.08837011,7.436417835,22.69594701,0.293130717,4.643230933,13.82934728,2.771610006,2.471710042,11.95465122,1.417337613,1.363894739,17.37094812,5.703503199,2.49638576,9
30.81208594,10.28264775,39.40598027,45.27935151,3.512260638,2.417741335,31.4370517,1.451310193,3.559181776,16.18013415,1.301360288,2.639893074,11.48737223,3.253952497,5.992923236,9
35.84392915,6.849263885,40.47121191,48.9279262,4.669565011,0.215557949,33.77272173,1.332228542,2.451606035,19.76230645,1.739137622,2.330949608,18.34134456,3.914120239,5.133026755,9
8.696774569,2.432684908,4.82412992,26.71849451,18.88425407,4.578730654,20.73533371,18.33956063,5.752692787,10.84632478,13.29435178,6.274099821,2.683725793,3.476729626,6.156278311,9
30.69822047,8.121180044,18.23850149,44.81341877,9.266016891,13.46311747,25.57064223,17.9253167,6.307186542,8.394271614,20.81976801,8.3238521,9.194291745,9.204511438,10.44046491,9
25.94654807,5.91331347,11.39389886,55.09579802,14.44461801,9.663081357,35.97855153,21.096294,10.55319614,10.49753588,24.94630377,8.360509642,10.41703344,12.11153298,5.640208999,9
33.60954008,19.80217758,34.99395925,47.73723262,14.67796502,2.543992625,31.39624881,18.10433227,4.70900123,15.0562784,10.65562105,5.603221802,3.455009194,1.969259467,9.365757891,9
46.98706514,22.05818303,19.34590423,42.11591915,12.50179991,4.7417561,18.27531487,20.8139699,16.48712368,10.16239344,13.86430145,9.551354611,17.21137026,2.774186593,1.441243293,9
41.36725789,9.560726824,26.62730573,42.9298489,7.818137212,5.371427426,27.62200389,9.501342095,0.951529931,13.55847435,9.37373455,0.841812417,4.70585222,1.554220456,2.468643704,9
11.65441629,8.893040282,0.115697326,23.67366047,11.72128615,7.225569111,19.73503832,11.93185069,7.277297067,12.75474473,8.487187576,5.937283763,4.023685673,2.546458206,2.214456192,9
32.87490344,0.974830264,24.56192484,44.1333588,10.13072261,5.660362291,29.77634084,12.7712452,1.72638615,24.09452917,11.69481307,1.138520017,31.20276684,12.68036601,4.958610544,9
25.50100793,5.020368656,23.10083334,35.13217815,1.652892257,4.785119307,26.72826683,2.468534832,1.5458425,22.16453719,3.60731506,0.753007877,25.42023218,7.253292564,0.993388947,9
7.393872553,5.660366981,4.477847718,10.58790653,1.739488939,1.929830861,4.783959189,2.455163259,0.203236141,5.791679083,2.95591822,0.960405707,12.93570958,4.591586951,0.019194961,9
39.11531665,14.52333398,18.22174364,48.12605183,11.63454764,6.525453678,33.30598816,14.18678356,1.267078272,20.14116881,12.03507892,0.230646826,9.88856517,3.379768513,2.693167626,9
13.66855655,6.187042049,18.72960843,21.16144486,2.074190646,3.370240373,11.27362383,5.110118468,1.699989709,2.995737355,3.393607632,3.72551582,6.443864411,8.971130088,4.792550436,9
43.92637507,7.16882033,29.75499574,39.94554283,9.359368959,1.276924475,24.21297987,16.26487931,6.84714146,51.83306834,109.7973149,9.056717225,82.95993908,60.67546576,5.75059305,7
21.38011491,2.774352329,6.053370018,48.94198077,13.32312894,10.78151636,29.96989446,12.88814569,6.228646308,51.68957385,70.14588662,20.40495072,88.57135173,51.65030195,15.02730222,7
12.76967184,16.59102521,17.45690314,74.14148905,5.654384929,5.230490824,82.2322826,10.14735028,6.397755582,78.04112465,21.92426225,8.919717239,72.22867638,16.84890986,1.098149414,7
27.22521245,11.1057065,22.73739483,37.22247607,3.515356844,8.428567562,24.54973452,5.565843447,10.4600708,74.63861391,85.47673745,14.93420215,76.74856266,82.50653806,14.16290279,7
15.68269807,8.882487868,40.28706294,34.23068592,3.107053591,3.994916562,33.50850316,3.638449465,4.217657713,18.95001468,127.1169032,26.27145877,22.49692489,109.7924684,26.4119749,7
23.45295866,7.303276769,4.708673207,50.97823448,15.54684352,2.868456874,50.45941212,17.12814591,8.559372312,48.06751109,84.38347441,30.19929432,68.8998684,50.81678825,9.749269691,7
26.10027984,2.355952812,14.47074218,40.65280212,12.41089557,4.480881258,36.4351718,6.52983568,7.745169748,38.21427532,113.4473128,3.576341677,57.84598796,80.49188742,2.197770464,7
33.88223272,5.664457725,13.77806947,46.48634852,12.93853481,3.718595521,36.41180299,13.84250361,17.00542394,41.0533536,70.1799007,27.34190582,58.55327573,56.92671323,28.56639212,7
29.67463943,9.562440262,23.60747915,33.8968794,2.086667955,6.749956516,21.3227754,5.236714467,9.594644292,53.86765082,108.9873129,17.50121269,44.56506982,116.8893179,15.65615785,7
12.21812298,24.83161264,18.24814171,93.89836444,7.883589392,11.32912085,87.59086094,13.82101954,14.36076586,79.76578121,14.6799411,11.07364679,72.84776207,15.23693659,23.21611201,7
31.7717662,5.069222832,0.218947451,38.71351539,1.498029296,1.082976925,41.79927019,0.562537828,6.816849216,60.75401339,112.0595061,13.8958455,92.79607763,72.1115882,7.619508132,7
26.80617261,15.57736268,8.374885084,11.58109475,7.24365322,0.649910591,15.63170188,7.155456993,14.36046842,34.95942481,74.81084416,25.96739788,57.06487668,60.27423742,20.84198079,7
28.3798123,4.37414351,15.73413231,41.69000847,10.02918011,10.65054426,25.84992067,6.953249058,12.69216988,35.14108729,89.77466675,12.63963854,48.61538115,63.49825744,8.891682806,7
26.01717011,2.756163083,11.61523655,40.63406693,14.23777131,7.1570171,26.84966324,14.00519914,17.18355138,47.24118851,74.56919256,19.1091784,63.26642295,61.76897234,10.60205271,7
23.44416249,13.46165376,8.167671681,46.42156881,9.679735559,3.554953489,63.89094519,15.66851444,4.618966347,68.95525888,25.26030711,6.258227533,65.56430323,20.28590612,3.44336282,7
37.83882061,10.97840336,37.47116132,59.2699424,7.529284769,9.300422809,70.65527969,7.887867924,10.57761732,67.02841231,124.3950382,31.98336516,53.76867633,129.6700623,20.73306373,7
25.93814781,12.88134205,28.99464262,38.57515751,10.19260892,5.324052442,20.6578218,5.07367401,5.34126623,43.45040509,63.04418799,27.33428647,51.84586585,67.5692486,25.2590536,7
32.92047801,14.13256335,41.0654003,34.04114087,4.337171588,2.326747922,36.57395293,6.341656685,2.564039394,38.61513001,136.6840226,16.86905545,42.84252582,120.073727,21.5085942,7
36.46265132,1.798440317,20.70405521,39.06558322,6.818653874,7.133735206,27.24542937,12.41549506,8.300147492,42.6784234,104.9957166,14.35056423,65.02634123,84.59208655,8.191143844,7
29.78448955,13.71959194,38.28924744,52.18441708,8.542863137,0.885046783,43.269524,2.888060277,6.10610467,36.7237467,145.30579,18.37858304,26.75760768,138.9756024,16.81373267,7
29.08593806,4.164585496,9.360821883,46.19942687,10.66119279,7.288208183,31.69932366,0.513069368,6.217624574,43.02552494,80.84774822,19.89734167,63.25606911,74.33119359,16.4247768,7
24.18768953,2.094156198,10.2129306,39.05273083,15.40144027,9.018405469,35.02736548,8.099003434,16.24223092,35.12315712,87.07229779,24.49481144,46.20950183,59.07595309,18.31585441,7
22.38768321,19.94706781,30.6195143,55.65831777,4.426297515,2.915213036,53.48796452,1.512672678,4.82185595,38.34720561,146.8162286,17.69123483,25.55603242,136.161201,15.40759898,7
28.15965567,2.590109236,19.95371618,42.43770131,8.812359184,6.730869386,38.007269,14.84852941,12.76576944,27.68781769,91.99372581,26.34711441,45.66350802,58.28789239,9.613419367,7
37.05671128,2.812841735,23.14361945,27.9047758,7.334591255,3.304759633,44.55679456,9.357383695,6.265205041,76.7350386,72.18520037,15.63619688,65.1755844,79.92988264,10.63370567,7
33.05108671,7.872169256,7.943311808,58.07205112,15.98649587,7.647596046,37.47505683,26.13820443,19.31792528,10.58824216,69.05937605,58.09976715,29.23942646,74.66825385,26.79682422,7
35.23082157,6.57817153,8.484305031,45.23660042,10.16764021,11.20715494,31.39960825,9.491704617,16.6016118,40.22106175,73.79047647,16.66762167,56.44224995,55.10063616,13.57244256,7
38.81094746,15.67674013,6.675751345,82.96830837,4.970704782,1.020908017,95.40378727,12.1740033,6.324455125,105.0057768,16.07368718,10.79785213,101.0292831,39.08239166,21.7122942,7
28.44496888,16.72893144,37.47355885,56.00100879,8.250694292,2.074318537,54.62070612,3.865505646,4.485178417,51.4722036,150.9494158,14.57636405,38.20009663,152.5262961,13.14057808,7
34.14529854,4.409656561,4.691082871,45.87307493,12.31811445,6.100224565,35.54677436,1.796812459,7.606043259,46.33887095,65.19368459,19.71300206,58.46433249,59.58070383,21.27229332,7
27.74495446,3.116067654,15.063909,39.50319883,6.923114829,8.638259918,28.98091739,7.942993461,13.78119523,30.08065122,83.963091,24.62946173,47.29141412,61.85440836,18.07448737,7
36.06816622,9.600023011,12.39897356,43.4989534,9.763074893,5.325577532,35.11052413,32.10846422,12.46001576,8.031088838,81.66139507,32.80163885,31.08340631,108.7074015,14.59383027,7
31.47401158,4.254860048,10.57865787,49.39793108,9.51671852,1.134246663,34.30336631,10.86419956,6.414763899,82.99615181,67.27338404,20.99802292,111.4128275,55.28118157,15.20280605,7
36.90939029,6.51125968,20.01711666,40.16329813,12.83975232,4.829153383,19.41976143,9.928870115,12.15042661,42.24806822,87.48513271,18.57343224,65.08581539,58.12757217,9.562923898,7
5.720448388,15.04667982,30.01917315,70.67327447,7.452402953,1.496522082,81.57158798,3.255071446,3.178538744,83.60767644,19.79141842,11.89260714,74.49546551,15.03576822,13.5251132,7
27.80383115,0.887304784,15.6424255,44.436703,11.56814176,6.283869831,31.99703887,11.23235513,3.944445808,69.83143539,81.14194067,16.02879392,89.19121713,54.90229244,0.931081671,7
37.29204032,1.680405551,24.42644434,44.22156068,9.738314785,7.954029281,30.50888586,12.36389189,10.42435226,55.15226,93.13050413,17.45934456,83.68336102,66.48553109,7.858421751,7
32.4055934,18.83176896,23.99394208,58.19148151,11.97310525,7.019857981,43.59291866,9.879178053,6.631888382,84.81285613,52.51434487,3.669790968,99.69874601,39.82821188,5.051825237,7
33.82831714,4.275250374,35.45923388,42.88946632,8.687598953,5.226720769,32.43317656,6.03108858,8.409426873,58.838699,109.0977683,16.81705444,62.11488048,105.7835902,15.94171891,7
22.22003196,11.87175914,16.6661186,40.29765157,6.281832575,9.457255586,31.08539818,11.53218931,11.64432368,107.979526,54.7334937,13.79624365,116.4518653,45.456882,14.32499207,7
52.01627804,4.092623726,8.216265801,26.23194141,3.248806623,7.591745776,23.28962391,13.5125126,13.1132105,44.62200681,82.71235403,28.74654682,57.70716848,64.54852406,28.09420139,7
27.51501875,14.01613939,26.59833398,37.93116581,7.685704287,5.043192596,25.46335157,4.099695423,4.701875566,57.49754705,106.1008896,12.45265884,56.43931359,106.6432257,8.610392021,7
42.85583928,10.99077627,13.95886658,23.57340392,9.576648559,5.10949635,17.4754396,14.93202906,7.007941387,48.76030847,72.04425345,15.06391447,59.07713368,51.6001294,25.84892705,7
17.91103433,17.69121789,30.95474282,37.77359472,36.35399832,15.8665786,55.85505331,41.23771679,12.54995988,59.31252237,39.25651144,14.88784433,31.45976895,9.445562131,31.3257096,7
22.1838842,28.21214247,8.750738936,56.28288016,7.503373181,3.547161885,68.29010725,5.488044956,2.112009484,70.37861128,10.04132495,1.722906591,62.95761783,7.005390063,3.020287466,7
40.60816807,18.29707806,33.16133191,35.25210545,16.72267125,5.713253021,35.82615008,8.588930689,6.773936928,65.65550346,87.88388275,28.28715927,77.31768428,80.64691275,26.56926578,7
25.19015826,24.43305284,16.9152227,55.93538918,23.88476438,3.497631115,68.71337532,11.92620582,4.382181107,62.43441538,16.26746215,8.314989337,35.70205098,25.69135313,8.72344324,7
37.36258011,3.36832742,23.5253164,41.64688156,8.572983049,1.664459074,29.32633832,5.109595516,1.761354576,5.147024618,171.2572455,9.173742482,45.52868515,114.6832641,9.698807734,7
29.71798963,81.02436404,5.330992747,10.0616403,3.907687738,8.509665103,8.066189854,9.851355214,7.379834791,13.9441489,1.354446589,10.52627636,23.53461543,107.4955467,12.39292873,3
45.85407152,68.14417942,1.942103602,7.02358962,5.271225746,6.235651938,8.708426764,13.27097158,4.285921847,15.93260038,8.393691334,10.00814649,24.71698583,101.7024596,13.54997617,3
42.8112507,56.31887955,2.72069605,4.200608556,7.648399741,6.503254959,0.819008287,7.999743448,6.377012934,12.97096342,3.431229387,9.430851586,29.34352504,97.96355521,17.91836272,3
51.64569822,54.98407367,0.873584322,4.782680307,1.856232589,6.225108767,11.09819574,11.62226683,3.14869293,11.00487819,21.68950646,7.305755484,57.73224717,68.82876851,14.22412643,3
45.33399584,53.95674406,7.128447568,12.58069827,12.70655069,1.624731832,5.315104583,19.93460309,2.960818561,18.75373576,15.75186557,6.625312022,34.22645353,111.1632843,11.73797844,3
42.57201378,48.67228736,7.267343805,11.74836102,8.447314618,5.66246617,9.715427116,12.73330267,5.063219352,15.0879671,12.32635824,12.81955711,31.78011741,74.69331571,14.43053556,3
47.90724048,50.5925364,3.110549758,5.449647937,13.40887932,2.786060565,1.858960151,23.28291761,4.758235619,17.50723037,23.02426153,8.187324142,32.4131918,88.17692135,24.82935464,3
32.65221031,89.11290803,9.004019212,3.710963972,3.731623509,4.202464692,15.28021185,9.63684744,6.026973233,22.01352796,4.728037157,8.839286823,35.13718021,92.32384618,16.06377308,3
25.70535157,82.94053157,7.914635833,17.39643764,2.100089197,5.384213299,15.6562003,11.47041069,5.477060793,17.29966807,4.334036281,16.78849677,40.73404302,71.48267426,6.763336748,3
45.07919083,59.93630889,17.70201398,1.56363714,3.877976606,6.338308074,6.329047382,6.442768183,1.928717201,9.426963285,7.322459823,8.82433359,63.31009337,65.87702905,9.71870175,3
41.51754961,67.41762264,5.101122103,12.26742083,9.446816607,1.833917654,6.915930683,17.80075089,5.678041034,16.10092776,9.853373362,9.952554284,41.46995113,87.16008197,11.96266974,3
22.38997597,49.51345149,36.09941151,3.986939905,2.389266251,0.659244205,16.71671474,11.61963513,3.915324163,11.67898316,6.624979291,4.375486875,37.29401766,59.1404357,17.56243066,3
44.56729852,36.5259077,2.619428577,8.683372617,5.774743567,6.717657524,6.884028816,8.775705407,4.477733913,13.62190101,10.64783059,11.86095053,42.43257064,51.00073847,19.5629788,3
62.02959442,47.13208179,4.95034834,3.137265139,7.285540907,9.551237456,5.27142126,17.44319024,5.383224636,25.18332636,15.85795649,14.4085528,45.78868627,95.51880417,22.74150292,3
36.50073486,83.65147144,5.809367716,9.935283749,3.984401331,6.153512553,5.582581459,9.807006458,7.150656382,13.93044713,1.903537986,11.79861702,26.20847525,115.85296,6.405920694,3
46.68786047,40.30514625,4.432991835,14.55295779,4.531808656,2.795936182,13.63564816,13.25512456,8.954427965,12.70897665,14.5450201,13.54258764,23.09987942,81.70778244,27.4891097,3
43.97439085,27.47081389,2.048777728,15.72838814,3.392573206,7.258381697,5.861991077,12.55960226,4.796367352,20.88433812,9.876654486,11.23547411,34.03152476,108.1853886,11.66631742,3
41.70874056,40.49662843,3.213200207,9.35307187,5.778031558,8.189181417,8.274506076,8.621245846,8.527882872,15.90184454,9.510353657,15.03511094,40.32250707,71.13690934,14.95673636,3
41.91309145,66.1963091,1.727006499,13.82216296,2.576923513,6.90244799,9.962848018,7.297436796,6.95088925,20.53704305,4.787353487,10.93986899,22.00728782,100.5792754,13.33288073,3
46.58442023,42.93832787,2.522236257,10.79653226,4.290641705,6.178125497,7.844897271,13.75744719,2.369313188,13.87853989,16.38254819,5.592163811,51.7117325,57.52252272,16.08164484,3
40.43231085,51.99011932,4.113404874,8.822127872,6.15537755,1.795809243,8.254657519,13.4619208,6.073764719,13.81846521,10.73258474,8.531358654,23.07781149,93.61645134,15.69835063,3
35.58902092,70.55062752,0.809195477,9.499862135,5.003020396,5.806807736,10.67247964,13.10295668,4.60054777,17.51247926,8.296179412,8.969317613,25.95582618,94.90594243,12.65404934,3
19.38783249,65.97858625,7.642069949,11.63138458,4.603286521,8.945263813,17.93115451,11.27007183,11.19776906,21.72493601,3.939107925,15.70190309,20.09625495,74.71351898,17.29772402,3
47.81288899,60.59054397,2.748434613,7.212139414,6.784860425,5.912016431,6.735132737,9.800354169,6.095741864,12.19909354,5.433868405,11.3539923,27.18868267,112.897233,15.42757315,3
13.75360044,15.34539876,15.94454212,57.83853404,12.01518982,5.548925813,58.93668978,9.993066079,5.044480602,49.99377758,7.703111043,2.354782077,42.17256382,12.44267737,8.31320382,8
35.74804888,3.435254682,10.18744898,21.53996504,5.649900541,6.765959588,17.69657678,7.208037162,3.548028027,4.020463221,9.920696565,5.545877322,41.65467355,50.42617317,2.347514851,8
22.41628818,8.130724083,45.41082235,47.94730438,4.004785145,2.165137298,41.16184283,5.42555068,3.215831001,34.25466476,6.741331264,3.175795287,27.90326987,83.26784574,74.95547044,8
19.62279414,5.623755899,49.1693662,46.22222407,4.129458607,1.936610266,39.29163475,5.074308707,2.867089592,34.11907545,6.760437944,1.8882334,27.02572634,138.6393535,55.52886206,8
38.46448949,7.458510507,40.05684001,47.54695082,4.175536781,6.366121124,42.03661574,7.503232128,17.99561978,37.08032582,13.87908067,30.76718478,76.80755993,79.12009745,31.1378614,8
24.07574088,8.796271307,37.09728465,54.51998581,3.445974934,4.686555071,49.78110589,11.95982582,3.974940502,42.6271748,9.891874936,5.47071119,46.2790752,32.87014546,18.20081135,8
47.3147453,9.623164774,10.78700625,28.44083473,0.618320346,6.616834366,21.83417262,4.809961498,6.318564547,14.55753833,11.45762303,10.8034482,46.39128985,67.46505973,15.93569911,8
